bank_to,k_symbol,account_to,account_id,amount,order_id
YZ,NULL,58186644,2821,2122.0,33576.0
GH,SIPO,22294932,2823,2210.0,33580.0
EF,SIPO,94259202,2824,7289.0,33581.0
YZ,UVER,96265625,2824,841.0,33582.0
OP,SIPO,31306642,2825,5284.0,33583.0
EF,SIPO,23213660,2826,5240.0,33584.0
UV,LEASING,61289268,2827,1756.0,33585.0
AB,SIPO,33658105,2830,6981.0,33591.0
CD,NULL,94782387,2830,2150.0,33592.0
MN,SIPO,83744406,2831,3586.0,33593.0
IJ,NULL,53561782,2831,793.0,33594.0
IJ,POJISTNE,29570031,2831,363.0,33595.0
GH,NULL,48501449,2831,414.0,33596.0
WX,SIPO,70201998,2832,2122.0,33597.0
CD,SIPO,87006002,2833,2970.0,33598.0
OP,SIPO,24967217,2834,2515.0,33599.0
GH,NULL,82648515,2834,1907.0,33600.0
MN,POJISTNE,78759455,2834,431.0,33601.0
WX,NULL,58814722,2834,2726.0,33602.0
CD,SIPO,56261038,2836,9472.0,33603.0
KL,LEASING,44696366,2838,2802.0,33604.0
YZ,SIPO,46153497,2838,1948.0,33605.0
IJ,NULL,42194247,2838,1370.0,33606.0
CD,SIPO,85834467,2839,3157.0,33607.0
KL,NULL,46831309,2839,4885.0,33608.0
MN,POJISTNE,26345074,2839,369.0,33609.0
CD,NULL,79972260,2839,166.0,33610.0
QR,LEASING,79565185,2840,3557.0,33611.0
EF,SIPO,9861410,2840,11282.0,33612.0
AB,SIPO,5304688,2841,3536.0,33613.0
MN,SIPO,19413084,2842,358.0,33614.0
UV,NULL,64184588,2842,930.0,33615.0
AB,POJISTNE,97435020,2842,862.0,33616.0
KL,SIPO,70247077,2843,7746.0,33617.0
EF,SIPO,94221847,2845,6559.0,33618.0
GH,SIPO,17155772,2846,2457.0,33619.0
QR,SIPO,9167498,2847,5185.0,33620.0
UV,SIPO,46355319,2849,2704.0,33625.0
QR,SIPO,60242688,2850,2038.0,33626.0
UV,SIPO,25895470,2853,2472.0,33627.0
UV,SIPO,42156320,2854,4186.0,33628.0
ST,SIPO,19678038,2855,1589.0,33629.0
YZ,SIPO,3529602,2856,6599.0,33630.0
WX,SIPO,60526561,2857,6317.0,33631.0
UV,SIPO,57180392,2858,5333.0,33632.0
YZ,NULL,67071980,2858,786.0,33633.0
YZ,LEASING,6062734,2858,500.0,33634.0
GH,SIPO,70139986,2861,2613.0,33635.0
AB,SIPO,80541097,2862,1371.0,33636.0
CD,NULL,24443286,2862,5728.0,33637.0
YZ,SIPO,43436944,2863,945.0,33638.0
QR,NULL,88193910,2863,5223.0,33639.0
GH,SIPO,51518619,2864,890.0,33640.0
KL,NULL,14610875,2864,413.0,33641.0
WX,POJISTNE,47772210,2864,6308.0,33642.0
QR,SIPO,75203019,2865,3482.0,33643.0
OP,NULL,5581480,2865,8.0,33644.0
ST,POJISTNE,96803217,2865,2.0,33645.0
OP,NULL,25167072,2865,1.0,33646.0
EF,SIPO,53555941,2866,5711.0,33647.0
EF,SIPO,91818844,2867,7523.0,33648.0
IJ,SIPO,78688722,2868,3306.0,33649.0
UV,SIPO,37169212,2869,2562.0,33650.0
WX,SIPO,9366387,2870,5851.0,33651.0
ST,SIPO,62647694,2871,3829.0,33652.0
CD,SIPO,99307715,2872,4040.0,33653.0
ST,NULL,89302223,2872,4059.0,33654.0
EF,UVER,76374816,2872,4472.0,33655.0
WX,SIPO,11313259,2873,3615.0,33656.0
EF,NULL,63152539,2873,2925.0,33657.0
EF,POJISTNE,4028761,2873,761.0,33658.0
OP,NULL,80315440,2873,693.0,33659.0
EF,SIPO,91025083,2874,2066.0,33660.0
IJ,SIPO,30939269,2876,5231.0,33661.0
OP,SIPO,94405835,2877,5305.0,33662.0
IJ,SIPO,92538761,2878,3192.0,33663.0
WX,SIPO,51897668,2879,7193.0,33664.0
AB,SIPO,74414473,2880,7501.0,33665.0
YZ,SIPO,90429490,2881,4639.0,33666.0
MN,LEASING,48702168,2882,4441.0,33667.0
WX,SIPO,76007932,2882,8002.0,33668.0
IJ,SIPO,75625574,2883,2497.0,33669.0
UV,SIPO,41624492,2884,3854.0,33670.0
IJ,SIPO,81014710,2885,7905.0,33671.0
ST,SIPO,55240148,2886,3472.0,33672.0
KL,SIPO,73852997,2887,5645.0,33673.0
CD,SIPO,40461963,2888,305.0,33674.0
MN,SIPO,60675382,2888,2087.0,33675.0
UV,LEASING,95314317,2889,3292.0,33676.0
OP,SIPO,81463575,2889,5038.0,33677.0
AB,SIPO,53374159,2890,2661.0,33678.0
ST,NULL,74552196,2890,2992.0,33679.0
QR,SIPO,1952332,2891,4614.0,33680.0
ST,NULL,74825072,2891,4928.0,33681.0
AB,LEASING,25900477,2891,1756.0,33682.0
QR,SIPO,48678463,2893,1503.0,33683.0
GH,NULL,98864054,2893,751.0,33684.0
CD,LEASING,24206251,2894,3735.8,33685.0
CD,SIPO,10887700,2895,5598.0,33686.0
OP,SIPO,14075744,2896,1852.0,33687.0
WX,NULL,62635773,2896,295.0,33688.0
UV,SIPO,27572107,2897,5751.0,33689.0
CD,SIPO,96764617,2898,6655.0,33690.0
GH,SIPO,887281,2899,7503.0,33691.0
MN,SIPO,42160421,2901,4936.0,33692.0
QR,SIPO,5844581,2902,825.0,33693.0
ST,NULL,44056862,2902,5465.0,33694.0
AB,SIPO,77294861,2903,7826.0,33695.0
IJ,SIPO,29248845,2906,2454.0,33696.0
QR,NULL,22673285,2906,6863.0,33697.0
EF,POJISTNE,13827365,2906,341.0,33698.0
KL,SIPO,17701733,2907,3983.0,33699.0
YZ,SIPO,40506255,2908,3207.0,33700.0
KL,SIPO,14482391,2909,7036.0,33701.0
UV,UVER,32031208,2910,7291.3,33702.0
UV,SIPO,77491187,2910,6778.0,33703.0
OP,NULL,4570603,2910,7656.0,33704.0
YZ,SIPO,52539229,2911,617.0,33705.0
CD,NULL,6411171,2911,4389.0,33706.0
UV,POJISTNE,28014308,2911,2572.0,33707.0
KL,LEASING,26874399,2911,1051.0,33708.0
GH,UVER,80799913,2912,6336.0,33709.0
OP,SIPO,76905709,2913,499.0,33710.0
GH,SIPO,18112695,2913,2481.0,33711.0
WX,SIPO,71556800,2914,1822.0,33712.0
YZ,NULL,60860872,2914,3367.0,33713.0
YZ,SIPO,28176665,2916,2096.0,33714.0
YZ,NULL,12730980,2916,635.0,33715.0
YZ,POJISTNE,94931244,2916,3630.0,33716.0
WX,NULL,87459617,2916,2.0,33717.0
KL,SIPO,62685650,2917,6157.0,33718.0
QR,UVER,30644363,2918,7997.2,33719.0
AB,SIPO,49901193,2918,10487.0,33720.0
ST,SIPO,15447330,2919,7331.0,33721.0
EF,SIPO,16727841,2920,5493.0,33722.0
YZ,SIPO,71265828,2921,6797.0,33723.0
GH,SIPO,9396666,2923,2786.0,33724.0
QR,SIPO,35286706,2925,4297.0,33725.0
WX,SIPO,66115546,2926,1348.0,33726.0
WX,NULL,11561584,2926,1093.0,33727.0
GH,POJISTNE,88491463,2926,868.0,33728.0
UV,NULL,98638396,2926,699.0,33729.0
YZ,LEASING,20619231,2927,2025.0,33730.0
UV,SIPO,24262804,2928,3566.0,33731.0
KL,LEASING,11338740,2929,3658.3,33732.0
ST,SIPO,1906198,2929,226.0,33733.0
QR,NULL,86361235,2929,11789.0,33734.0
UV,SIPO,40203636,2930,12032.0,33735.0
QR,SIPO,47281336,2931,2884.0,33736.0
IJ,LEASING,13324618,2932,3658.3,33737.0
QR,SIPO,17844856,2932,4920.0,33738.0
KL,NULL,90025215,2932,26.0,33739.0
UV,POJISTNE,90010833,2932,4.0,33740.0
QR,NULL,33505654,2932,7.0,33741.0
YZ,UVER,92012846,2933,4542.0,33742.0
MN,SIPO,29096329,2933,5907.0,33743.0
UV,SIPO,54752987,2935,2100.0,33744.0
GH,SIPO,70934575,2936,4247.0,33745.0
OP,UVER,93174194,2936,8400.0,33746.0
IJ,SIPO,18161338,2937,3230.0,33747.0
ST,LEASING,98826944,2938,3658.3,33748.0
MN,SIPO,35517573,2938,1996.0,33749.0
AB,NULL,20103186,2938,2288.0,33750.0
KL,POJISTNE,39321178,2938,6758.0,33751.0
GH,SIPO,76236229,2939,2882.0,33752.0
ST,SIPO,12957185,2940,7156.0,33753.0
QR,SIPO,93897425,2942,2451.0,33756.0
UV,NULL,81376140,2942,1072.0,33757.0
QR,SIPO,674886,2944,2984.0,33760.0
MN,NULL,7655978,2944,615.0,33761.0
AB,SIPO,32185286,2945,1854.0,33762.0
WX,SIPO,52027302,2946,2672.0,33763.0
QR,SIPO,70519995,2947,2228.0,33764.0
UV,SIPO,79491674,2949,783.0,33767.0
QR,SIPO,82074588,2949,1268.0,33768.0
QR,SIPO,59668195,2950,8653.0,33769.0
YZ,SIPO,2752936,2951,743.0,33770.0
QR,NULL,88711630,2951,1810.0,33771.0
QR,POJISTNE,71099632,2951,462.0,33772.0
YZ,SIPO,60263645,2952,1629.0,33773.0
QR,SIPO,47959893,2952,750.0,33774.0
MN,SIPO,9888029,2953,580.0,33775.0
UV,NULL,53719216,2953,2848.0,33776.0
KL,LEASING,50650024,2953,1515.0,33777.0
WX,SIPO,47941517,2954,8306.0,33778.0
QR,SIPO,2700269,2955,3386.0,33779.0
MN,SIPO,21069139,2956,9042.0,33780.0
UV,SIPO,65183514,2957,4640.0,33781.0
EF,SIPO,63280850,2958,3261.0,33782.0
WX,SIPO,53651827,2960,8884.0,33783.0
AB,SIPO,60457706,2961,606.0,33784.0
AB,SIPO,11433631,2961,1055.0,33785.0
YZ,UVER,75064962,2962,2604.5,33786.0
IJ,SIPO,31752610,2963,5101.0,33787.0
QR,SIPO,96140092,2964,2306.0,33788.0
MN,SIPO,62399500,2965,2648.0,33789.0
EF,SIPO,86442154,2966,4560.0,33790.0
QR,SIPO,98696469,2967,2666.0,33791.0
YZ,NULL,72003149,2967,1042.0,33792.0
KL,POJISTNE,50707632,2967,4489.0,33793.0
AB,SIPO,52683812,2968,1394.0,33794.0
YZ,NULL,56916338,2968,2284.0,33795.0
IJ,LEASING,96314990,2971,3554.8,33796.0
QR,LEASING,68329626,2972,3554.8,33797.0
IJ,SIPO,8758783,2973,4373.0,33798.0
CD,NULL,26884633,2973,212.0,33799.0
MN,SIPO,42395120,2974,1546.0,33800.0
IJ,SIPO,31364357,2976,8473.0,33807.0
UV,LEASING,10316992,2977,1727.0,33808.0
IJ,SIPO,47011393,2977,3055.0,33809.0
MN,SIPO,20491338,2978,3212.0,33810.0
QR,SIPO,8953369,2979,3494.0,33811.0
GH,SIPO,92280965,2980,3316.0,33812.0
CD,SIPO,49108111,2981,2022.0,33813.0
AB,UVER,34302795,2982,3438.0,33814.0
KL,SIPO,40149122,2982,8143.0,33815.0
EF,NULL,48207306,2982,164.0,33816.0
OP,POJISTNE,37620991,2982,226.0,33817.0
ST,NULL,51036828,2982,23.0,33818.0
YZ,SIPO,80860942,2985,2113.0,33823.0
MN,SIPO,61638289,2986,3301.0,33824.0
CD,NULL,64366233,2986,1390.0,33825.0
WX,UVER,94623159,2986,1033.0,33826.0
QR,SIPO,71831965,2987,5569.0,33827.0
IJ,UVER,47759002,2988,7384.0,33828.0
QR,SIPO,70749723,2989,3395.0,33829.0
KL,SIPO,10709649,2990,22.0,33830.0
GH,NULL,22984445,2990,2704.0,33831.0
EF,SIPO,62427842,2991,9220.0,33832.0
CD,NULL,47281420,2991,121.0,33833.0
MN,POJISTNE,70128237,2991,7.0,33834.0
IJ,NULL,62011402,2991,107.0,33835.0
OP,SIPO,59211057,2992,5396.0,33836.0
WX,SIPO,20186478,2994,3217.0,33837.0
WX,UVER,65474504,2994,1354.0,33838.0
ST,SIPO,55056405,2996,7282.0,33840.0
WX,NULL,21435213,2996,15.0,33841.0
MN,POJISTNE,47044444,2996,99.0,33842.0
EF,NULL,27229410,2996,402.0,33843.0
MN,SIPO,27474618,2997,1978.0,33844.0
OP,SIPO,27213704,2998,3170.0,33845.0
MN,NULL,53139364,2998,28.0,33846.0
EF,POJISTNE,11165088,2998,3.0,33847.0
KL,SIPO,27672302,2999,2806.0,33848.0
YZ,SIPO,61573129,3004,1522.0,33851.0
GH,SIPO,60290586,3004,1572.0,33852.0
CD,UVER,95518534,3005,8125.3,33853.0
IJ,SIPO,33958757,3005,6883.0,33854.0
AB,NULL,44410479,3005,7696.0,33855.0
YZ,SIPO,98815863,3006,3783.0,33856.0
CD,SIPO,27930361,3007,983.0,33857.0
KL,NULL,5890685,3007,1405.0,33858.0
UV,POJISTNE,2805859,3007,5596.0,33859.0
ST,NULL,61215889,3007,997.0,33860.0
QR,SIPO,79819476,3008,2120.0,33861.0
OP,SIPO,71009987,3009,2739.0,33862.0
GH,SIPO,88863443,3011,2042.0,33863.0
WX,NULL,47335153,3011,138.0,33864.0
YZ,SIPO,76434039,3012,2601.0,33865.0
YZ,SIPO,42602026,3013,3064.0,33866.0
OP,LEASING,52151411,3014,4187.0,33867.0
WX,SIPO,49125337,3015,18.0,33868.0
WX,NULL,854856,3015,2130.0,33869.0
AB,SIPO,78590231,3016,8517.0,33870.0
QR,SIPO,89721834,3017,3019.0,33871.0
AB,NULL,12489307,3017,879.0,33872.0
GH,POJISTNE,57924091,3017,1173.0,33873.0
MN,NULL,8393472,3017,1877.0,33874.0
AB,UVER,86677175,3021,3241.8,33875.0
GH,SIPO,24765986,3022,3170.0,33876.0
OP,SIPO,15459257,3023,2213.0,33877.0
OP,SIPO,72384530,3024,611.0,33878.0
EF,SIPO,13622033,3024,1650.0,33879.0
EF,SIPO,14488661,3025,3354.0,33880.0
OP,SIPO,60199838,3026,8024.0,33881.0
MN,SIPO,37909793,3027,2631.0,33882.0
ST,SIPO,81761723,3028,2200.0,33883.0
ST,SIPO,89893799,3029,1514.0,33884.0
GH,SIPO,12182104,3030,293.0,33885.0
AB,NULL,24432987,3030,1795.0,33886.0
KL,SIPO,53394967,3031,2789.0,33887.0
OP,SIPO,14357602,3032,2858.0,33888.0
YZ,SIPO,42934656,3033,605.0,33889.0
OP,NULL,9593081,3033,192.0,33890.0
UV,POJISTNE,11267763,3033,1137.0,33891.0
KL,SIPO,58785599,3035,7524.0,33895.0
OP,NULL,22791952,3035,4919.0,33896.0
KL,UVER,19517636,3037,7718.7,33897.0
YZ,SIPO,29247951,3039,5035.0,33899.0
YZ,NULL,32417327,3039,1233.0,33900.0
ST,SIPO,27743059,3040,2202.0,33901.0
KL,SIPO,96395837,3041,130.0,33902.0
EF,NULL,49177348,3041,1827.0,33903.0
MN,POJISTNE,11865109,3041,743.0,33904.0
UV,SIPO,51078170,3042,2884.0,33905.0
WX,NULL,17494821,3042,3459.0,33906.0
QR,SIPO,90735184,3043,2768.0,33907.0
MN,SIPO,65354591,3044,2756.0,33908.0
WX,SIPO,59194171,3045,2366.0,33909.0
IJ,SIPO,27034569,3046,1889.0,33910.0
MN,NULL,23135692,3046,613.0,33911.0
IJ,SIPO,75409131,3047,2316.0,33912.0
UV,LEASING,57049596,3048,4631.2,33913.0
OP,SIPO,65114086,3049,1961.0,33914.0
AB,UVER,71189987,3050,6907.5,33915.0
AB,SIPO,72762232,3050,9716.0,33916.0
AB,NULL,62503671,3050,119.0,33917.0
CD,POJISTNE,93120836,3050,41.0,33918.0
WX,SIPO,89318686,3051,4104.0,33919.0
GH,NULL,55203390,3051,184.0,33920.0
WX,POJISTNE,73282408,3051,623.0,33921.0
MN,LEASING,81194168,3052,4144.5,33922.0
MN,SIPO,40350818,3052,6175.0,33923.0
OP,SIPO,23890793,3053,3790.0,33924.0
KL,NULL,38718313,3053,3675.0,33925.0
KL,SIPO,99765395,3055,1279.0,33928.0
WX,SIPO,24442416,3055,1140.0,33929.0
AB,SIPO,36077541,3056,868.0,33930.0
ST,SIPO,67921972,3056,2033.0,33931.0
WX,SIPO,53154373,3057,4646.0,33932.0
AB,SIPO,37264526,3059,1433.0,33933.0
IJ,NULL,42451202,3059,1758.0,33934.0
QR,POJISTNE,52040380,3059,529.0,33935.0
IJ,SIPO,55676627,3060,3960.0,33936.0
WX,SIPO,62345623,3061,1978.0,33937.0
AB,SIPO,21810698,3062,2638.0,33938.0
YZ,SIPO,83163529,3063,2330.0,33939.0
IJ,SIPO,63995122,3064,1455.0,33940.0
EF,NULL,30132371,3064,4714.0,33941.0
ST,UVER,35513132,3064,1285.0,33942.0
CD,SIPO,50533449,3066,3241.0,33945.0
EF,SIPO,14703780,3067,2604.0,33946.0
AB,NULL,61285483,3067,1330.0,33947.0
YZ,SIPO,6201172,3068,3878.0,33948.0
ST,SIPO,27829212,3069,6704.0,33949.0
UV,SIPO,28481227,3070,3374.0,33950.0
MN,SIPO,64606320,3071,5122.0,33951.0
ST,NULL,5976218,3071,4268.0,33952.0
WX,SIPO,249654,3072,5268.0,33953.0
KL,SIPO,50335317,3075,1523.0,33958.0
WX,SIPO,67460548,3076,2715.0,33959.0
OP,SIPO,91859578,3077,3698.0,33960.0
KL,SIPO,30277490,3078,2232.0,33961.0
IJ,SIPO,45304375,3079,234.0,33962.0
WX,NULL,63926827,3079,2065.0,33963.0
UV,SIPO,4152691,3080,3359.0,33964.0
OP,SIPO,12562770,3082,7496.0,33967.0
MN,UVER,37864983,3084,7042.0,33968.0
OP,SIPO,55201452,3085,5723.0,33970.0
MN,NULL,41444516,3085,907.0,33971.0
GH,SIPO,59381639,3086,5022.0,33972.0
WX,SIPO,48730450,3087,845.0,33973.0
MN,NULL,59350305,3087,395.0,33974.0
GH,POJISTNE,32416212,3087,693.0,33975.0
IJ,SIPO,76251017,3088,5866.0,33976.0
UV,LEASING,1940066,3090,4225.2,33977.0
GH,SIPO,47624367,3090,6829.0,33978.0
YZ,NULL,75680291,3090,722.0,33979.0
AB,POJISTNE,18386042,3090,640.0,33980.0
GH,SIPO,49400448,3091,4922.0,33981.0
QR,NULL,20404392,3091,3387.0,33982.0
EF,SIPO,57711619,3092,2311.0,33983.0
CD,SIPO,40338969,3093,4238.0,33984.0
MN,SIPO,54152226,3094,5421.0,33985.0
WX,NULL,36868620,3094,10.0,33986.0
IJ,POJISTNE,79572272,3094,21.0,33987.0
IJ,NULL,4935080,3094,17.0,33988.0
CD,SIPO,81572884,3096,6446.0,33994.0
KL,NULL,64655774,3096,65.0,33995.0
EF,POJISTNE,74155062,3096,8.0,33996.0
KL,NULL,85654091,3096,1619.0,33997.0
EF,SIPO,18871748,3097,403.0,33998.0
ST,NULL,70961040,3097,2119.0,33999.0
WX,SIPO,95756363,3098,4605.0,34000.0
OP,SIPO,30212110,3099,3205.0,34001.0
AB,SIPO,66114073,3100,222.0,34002.0
CD,NULL,8754432,3100,6275.0,34003.0
EF,SIPO,52626574,3101,1938.0,34004.0
ST,SIPO,24365711,3102,6722.0,34005.0
GH,SIPO,71421909,3103,9388.0,34006.0
EF,NULL,57580989,3103,776.0,34007.0
AB,POJISTNE,37620896,3103,4244.0,34008.0
OP,SIPO,58133125,3104,2004.0,34009.0
ST,SIPO,35257673,3105,2145.0,34010.0
EF,SIPO,71699601,3107,2642.0,34011.0
UV,SIPO,40014571,3108,1560.0,34012.0
UV,NULL,61451268,3108,482.0,34013.0
EF,SIPO,58687466,3111,3641.0,34014.0
IJ,UVER,66820907,3112,2567.3,34015.0
OP,SIPO,66618603,3112,1468.0,34016.0
KL,NULL,83437150,3112,1584.0,34017.0
CD,SIPO,35737115,3113,8001.0,34018.0
WX,NULL,14441299,3113,4043.0,34019.0
ST,POJISTNE,47521537,3113,367.0,34020.0
GH,NULL,11477154,3113,355.0,34021.0
UV,UVER,94811379,3115,5353.3,34022.0
IJ,SIPO,68203913,3115,14723.0,34023.0
CD,SIPO,74016618,3116,9037.0,34024.0
OP,SIPO,41120845,3117,3570.0,34025.0
GH,SIPO,73266708,3118,8886.0,34026.0
AB,SIPO,77515130,3119,1144.0,34027.0
MN,NULL,30850821,3119,84.0,34028.0
MN,POJISTNE,80588805,3119,884.0,34029.0
CD,SIPO,21733200,3120,2904.0,34030.0
CD,SIPO,63130450,3121,2902.0,34031.0
AB,SIPO,14967674,3122,4944.0,34032.0
KL,SIPO,29770392,3124,3649.0,34035.0
ST,NULL,56739848,3124,811.0,34036.0
ST,POJISTNE,274038,3124,876.0,34037.0
CD,SIPO,77198278,3125,4245.0,34038.0
QR,SIPO,39072895,3126,3992.0,34039.0
YZ,SIPO,63558506,3127,7334.0,34040.0
GH,SIPO,18722367,3129,2707.0,34041.0
ST,SIPO,47109222,3130,1546.0,34042.0
GH,SIPO,1389563,3131,9131.0,34043.0
ST,SIPO,49754077,3132,3520.0,34044.0
OP,NULL,96756225,3132,855.0,34045.0
OP,POJISTNE,68989574,3132,13.0,34046.0
IJ,SIPO,62989395,3133,3191.0,34047.0
ST,NULL,98308729,3133,6327.0,34048.0
WX,SIPO,32364529,3134,3268.0,34049.0
CD,SIPO,78418945,3135,6814.0,34050.0
CD,SIPO,66834139,3136,2655.0,34051.0
UV,NULL,29040438,3136,3489.0,34052.0
ST,UVER,85610150,3137,4226.5,34053.0
OP,SIPO,56121855,3140,2376.0,34054.0
WX,NULL,26200568,3140,1978.0,34055.0
OP,LEASING,82784348,3141,1087.0,34056.0
QR,SIPO,83041977,3141,9905.0,34057.0
MN,SIPO,52314406,3142,1974.0,34058.0
WX,SIPO,91892325,3142,1254.0,34059.0
IJ,SIPO,86599880,3143,4474.0,34060.0
OP,UVER,92271554,3143,5454.0,34061.0
KL,SIPO,24305564,3144,3786.0,34062.0
ST,SIPO,71322232,3145,2527.0,34063.0
OP,SIPO,91693257,3146,2122.0,34064.0
ST,SIPO,93076461,3147,7729.0,34065.0
MN,NULL,78769749,3147,28.0,34066.0
CD,POJISTNE,85648721,3147,33.0,34067.0
AB,NULL,80525493,3147,37.0,34068.0
ST,SIPO,29701394,3148,2478.0,34069.0
IJ,SIPO,53186309,3151,363.0,34072.0
EF,NULL,48056763,3151,4081.0,34073.0
KL,SIPO,22302586,3152,6339.0,34074.0
WX,SIPO,47472262,3153,3175.0,34075.0
OP,NULL,43252468,3153,2001.0,34076.0
WX,SIPO,76435845,3154,3609.0,34077.0
KL,NULL,5445003,3154,515.0,34078.0
KL,SIPO,66843986,3155,8704.0,34079.0
KL,LEASING,10083705,3156,1087.0,34080.0
EF,SIPO,12642550,3157,694.0,34081.0
YZ,SIPO,78150850,3157,1740.0,34082.0
UV,SIPO,24583161,3158,2100.0,34083.0
IJ,SIPO,5269879,3160,8364.0,34087.0
CD,UVER,21771204,3161,2501.0,34088.0
IJ,SIPO,32623553,3162,9350.0,34089.0
WX,LEASING,2153873,3163,2221.7,34090.0
MN,SIPO,79781448,3163,2350.0,34091.0
OP,NULL,11820799,3163,6514.0,34092.0
UV,POJISTNE,83438044,3163,1620.0,34093.0
UV,SIPO,53459769,3164,2971.0,34094.0
WX,SIPO,37334716,3164,433.0,34095.0
UV,UVER,16657728,3166,3702.8,34098.0
YZ,SIPO,85804390,3168,3292.0,34099.0
YZ,SIPO,57548916,3169,836.0,34100.0
OP,NULL,67546647,3169,6674.0,34101.0
CD,SIPO,79496711,3170,4187.0,34102.0
QR,SIPO,49371123,3171,3102.0,34103.0
ST,SIPO,38317006,3172,1899.0,34104.0
EF,NULL,26548195,3172,43.0,34105.0
EF,SIPO,9030479,3173,2189.0,34106.0
IJ,SIPO,2587175,3173,634.0,34107.0
IJ,SIPO,69832593,3174,2859.0,34108.0
AB,SIPO,73805624,3175,3280.0,34109.0
WX,SIPO,84174042,3176,2464.0,34110.0
EF,SIPO,10611677,3178,1665.0,34111.0
OP,NULL,35352593,3178,287.0,34112.0
ST,SIPO,29653591,3179,2556.0,34113.0
WX,NULL,81993627,3179,1015.0,34114.0
EF,SIPO,50436025,3180,1210.0,34115.0
CD,NULL,25152552,3180,1954.0,34116.0
AB,SIPO,83704822,3182,6455.0,34117.0
QR,SIPO,52212673,3183,3024.0,34118.0
OP,SIPO,29959482,3184,3410.0,34119.0
AB,SIPO,90867876,3185,6404.0,34120.0
ST,NULL,46145159,3185,2041.0,34121.0
KL,SIPO,13502067,3186,7456.0,34122.0
AB,SIPO,82353186,3188,7623.0,34123.0
WX,UVER,75490885,3189,3702.8,34124.0
ST,SIPO,96924554,3190,3085.0,34125.0
ST,SIPO,18965119,3191,2774.0,34126.0
ST,NULL,47511076,3191,3606.0,34127.0
GH,SIPO,66663372,3192,1272.0,34128.0
AB,NULL,36690706,3192,2518.0,34129.0
GH,SIPO,24848491,3193,9641.0,34130.0
OP,SIPO,46890920,3194,7584.0,34131.0
KL,SIPO,48782503,3195,1599.0,34132.0
QR,NULL,58903491,3195,1253.0,34133.0
WX,POJISTNE,79532688,3195,218.0,34134.0
QR,SIPO,20193255,3196,2389.0,34135.0
QR,SIPO,34224891,3197,2008.0,34136.0
QR,SIPO,90896355,3199,1571.0,34140.0
WX,NULL,75887262,3199,2164.0,34141.0
YZ,SIPO,11025113,3201,3352.0,34142.0
AB,NULL,88160776,3201,2898.0,34143.0
ST,SIPO,94148736,3202,1613.0,34144.0
CD,SIPO,62389814,3202,908.0,34145.0
YZ,SIPO,15327358,3203,2111.0,34146.0
WX,SIPO,31185347,3205,1564.0,34147.0
EF,SIPO,56025850,3206,2434.0,34148.0
YZ,NULL,59108871,3206,677.0,34149.0
QR,SIPO,59829372,3209,5659.0,34152.0
WX,SIPO,29783749,3210,7388.0,34153.0
WX,SIPO,11110592,3211,2012.0,34154.0
KL,SIPO,87521946,3212,2112.0,34155.0
MN,NULL,77462422,3212,68.0,34156.0
YZ,POJISTNE,17035544,3212,95.0,34157.0
QR,NULL,12530750,3212,47.0,34158.0
AB,SIPO,80640691,3213,1483.0,34159.0
GH,NULL,67793083,3213,562.0,34160.0
EF,SIPO,20723015,3214,2679.0,34161.0
YZ,LEASING,22704035,3216,1951.3,34164.0
QR,SIPO,76364105,3216,2712.0,34165.0
KL,NULL,29463476,3216,6634.0,34166.0
MN,LEASING,98874544,3217,1951.3,34167.0
GH,SIPO,66272967,3217,8196.0,34168.0
AB,SIPO,79115420,3218,1449.0,34169.0
UV,NULL,42386043,3218,667.0,34170.0
CD,SIPO,53001368,3219,8811.0,34171.0
KL,LEASING,21290225,3220,1882.0,34172.0
ST,SIPO,23888492,3221,148.0,34173.0
OP,SIPO,83177405,3221,2038.0,34174.0
UV,SIPO,18331057,3222,674.0,34175.0
ST,NULL,34597045,3222,859.0,34176.0
EF,POJISTNE,51901710,3222,590.0,34177.0
IJ,SIPO,12458819,3224,2583.0,34178.0
WX,SIPO,54968285,3224,1375.0,34179.0
CD,SIPO,58175218,3225,8030.0,34180.0
CD,SIPO,54645806,3226,450.0,34181.0
UV,NULL,33583200,3226,2348.0,34182.0
IJ,SIPO,27954143,3227,2743.0,34183.0
IJ,NULL,5033845,3227,1662.0,34184.0
KL,POJISTNE,1780486,3227,4742.0,34185.0
UV,LEASING,62453669,3227,1721.0,34186.0
CD,SIPO,86360150,3228,3847.0,34187.0
QR,UVER,63988697,3229,3252.2,34188.0
YZ,SIPO,97103529,3229,6828.0,34189.0
WX,NULL,5108792,3229,6411.0,34190.0
YZ,UVER,9279585,3230,2144.0,34191.0
UV,SIPO,8378410,3231,2636.0,34192.0
IJ,SIPO,7032335,3232,2413.0,34193.0
GH,SIPO,33019089,3233,9044.0,34194.0
UV,SIPO,99641459,3234,2659.0,34195.0
EF,SIPO,74219459,3235,6149.0,34196.0
GH,SIPO,61162030,3236,350.0,34197.0
KL,SIPO,52487677,3236,2038.0,34198.0
QR,SIPO,85631554,3237,9095.0,34199.0
EF,SIPO,11093372,3238,8109.0,34200.0
ST,NULL,45814847,3238,793.0,34201.0
QR,SIPO,42712515,3239,8838.0,34202.0
WX,LEASING,70950943,3240,1951.3,34203.0
UV,SIPO,58338659,3240,5110.0,34204.0
YZ,NULL,77722441,3240,21.0,34205.0
